dia_ocu,mes_ocu,año_ocu,hora_ocu,depto_ocu,mupio_ocu,tipo_veh,color_veh,modelo_veh,tipo_accidente,marca_veh
3.0,2.0,2013,12.0,19.0,1902.0,4.0,5.0,9999.0,1.0,24.0
3.0,2.0,2013,23.0,5.0,504.0,2.0,3.0,9999.0,1.0,23.0
3.0,2.0,2013,15.0,5.0,501.0,1.0,6.0,1993.0,1.0,44.0
3.0,2.0,2013,23.0,6.0,601.0,3.0,11.0,1984.0,1.0,34.0
3.0,2.0,2013,22.0,9.0,920.0,3.0,11.0,1984.0,1.0,11.0
3.0,2.0,2013,0.0,9.0,901.0,1.0,11.0,9999.0,1.0,30.0
3.0,2.0,2013,21.0,12.0,1201.0,5.0,2.0,9999.0,1.0,18.0
3.0,2.0,2013,20.0,16.0,1609.0,2.0,2.0,2004.0,4.0,34.0
3.0,2.0,2013,11.0,16.0,1605.0,12.0,8.0,2000.0,4.0,30.0
3.0,2.0,2013,21.0,18.0,1801.0,3.0,7.0,2006.0,1.0,23.0
3.0,2.0,2013,4.0,18.0,1804.0,3.0,9.0,1992.0,1.0,44.0
3.0,2.0,2013,5.0,3.0,312.0,4.0,4.0,9999.0,4.0,99.0
4.0,2.0,2013,6.0,1.0,101.0,4.0,9.0,9999.0,1.0,99.0
4.0,2.0,2013,23.0,1.0,116.0,4.0,1.0,9999.0,1.0,2.0
4.0,2.0,2013,23.0,1.0,115.0,5.0,7.0,9999.0,1.0,99.0
4.0,2.0,2013,0.0,1.0,111.0,3.0,1.0,1995.0,1.0,44.0
4.0,2.0,2013,19.0,5.0,501.0,7.0,7.0,9999.0,1.0,13.0
4.0,2.0,2013,15.0,13.0,1302.0,3.0,3.0,9999.0,2.0,44.0
4.0,2.0,2013,20.0,13.0,1302.0,3.0,4.0,1985.0,1.0,44.0
4.0,2.0,2013,0.0,16.0,1604.0,3.0,1.0,2001.0,1.0,23.0
4.0,2.0,2013,21.0,3.0,302.0,2.0,99.0,9999.0,1.0,42.0
5.0,2.0,2013,8.0,1.0,101.0,4.0,5.0,9999.0,1.0,21.0
5.0,2.0,2013,9.0,1.0,108.0,1.0,3.0,9999.0,1.0,32.0
5.0,2.0,2013,23.0,22.0,2205.0,6.0,1.0,9999.0,1.0,15.0
5.0,2.0,2013,6.0,22.0,2202.0,3.0,4.0,1996.0,2.0,44.0
5.0,2.0,2013,22.0,5.0,502.0,4.0,1.0,9999.0,1.0,24.0
5.0,2.0,2013,22.0,9.0,914.0,3.0,1.0,9999.0,2.0,44.0
5.0,2.0,2013,2.0,8.0,801.0,3.0,1.0,1990.0,1.0,44.0
5.0,2.0,2013,23.0,16.0,1602.0,3.0,3.0,9999.0,1.0,34.0
5.0,2.0,2013,18.0,17.0,1708.0,4.0,99.0,9999.0,1.0,99.0
5.0,2.0,2013,8.0,4.0,401.0,4.0,1.0,2007.0,1.0,21.0
6.0,2.0,2013,1.0,1.0,101.0,3.0,1.0,2001.0,1.0,37.0
6.0,2.0,2013,17.0,20.0,2003.0,4.0,5.0,9999.0,1.0,42.0
6.0,2.0,2013,0.0,11.0,1101.0,5.0,2.0,9999.0,1.0,15.0
6.0,2.0,2013,19.0,9.0,901.0,2.0,3.0,2005.0,1.0,21.0
6.0,2.0,2013,2.0,9.0,920.0,1.0,6.0,1998.0,2.0,46.0
6.0,2.0,2013,20.0,18.0,1801.0,4.0,5.0,2012.0,1.0,42.0
7.0,2.0,2013,2.0,1.0,101.0,2.0,4.0,9999.0,2.0,4.0
7.0,2.0,2013,12.0,10.0,1010.0,4.0,1.0,2010.0,1.0,2.0
7.0,2.0,2013,14.0,10.0,1014.0,1.0,11.0,2012.0,1.0,5.0
7.0,2.0,2013,17.0,18.0,1804.0,4.0,4.0,9999.0,1.0,99.0
7.0,2.0,2013,22.0,14.0,1406.0,7.0,99.0,9999.0,3.0,99.0
7.0,2.0,2013,7.0,4.0,401.0,5.0,99.0,9999.0,1.0,99.0
8.0,2.0,2013,8.0,1.0,101.0,10.0,2.0,2005.0,1.0,44.0
8.0,2.0,2013,11.0,1.0,101.0,12.0,99.0,9999.0,1.0,22.0
8.0,2.0,2013,2.0,1.0,102.0,3.0,6.0,9999.0,2.0,44.0
8.0,2.0,2013,18.0,1.0,101.0,3.0,2.0,9999.0,2.0,99.0
8.0,2.0,2013,23.0,1.0,116.0,9.0,3.0,2005.0,1.0,46.0
8.0,2.0,2013,23.0,20.0,2001.0,1.0,4.0,9999.0,2.0,21.0
8.0,2.0,2013,21.0,20.0,2011.0,2.0,3.0,9999.0,2.0,13.0
8.0,2.0,2013,23.0,5.0,509.0,3.0,99.0,9999.0,1.0,99.0
8.0,2.0,2013,10.0,5.0,501.0,3.0,4.0,1997.0,1.0,37.0
8.0,2.0,2013,7.0,10.0,1020.0,4.0,1.0,9999.0,1.0,24.0
8.0,2.0,2013,1.0,11.0,1101.0,1.0,99.0,9999.0,2.0,99.0
8.0,2.0,2013,22.0,12.0,1203.0,12.0,99.0,9999.0,2.0,99.0
8.0,2.0,2013,22.0,18.0,1801.0,12.0,7.0,1996.0,1.0,99.0
8.0,2.0,2013,8.0,7.0,718.0,14.0,7.0,9999.0,1.0,2.0
9.0,2.0,2013,9.0,1.0,101.0,3.0,6.0,1996.0,1.0,44.0
9.0,2.0,2013,20.0,1.0,101.0,3.0,4.0,9999.0,2.0,44.0
9.0,2.0,2013,2.0,1.0,101.0,1.0,9.0,1994.0,1.0,32.0
9.0,2.0,2013,3.0,1.0,101.0,1.0,1.0,2004.0,1.0,46.0
9.0,2.0,2013,18.0,1.0,101.0,10.0,2.0,2006.0,1.0,44.0
9.0,2.0,2013,11.0,1.0,101.0,3.0,2.0,2005.0,1.0,37.0
9.0,2.0,2013,6.0,19.0,1906.0,3.0,99.0,9999.0,1.0,34.0
9.0,2.0,2013,15.0,19.0,1907.0,3.0,1.0,9999.0,1.0,44.0
9.0,2.0,2013,7.0,11.0,1102.0,2.0,6.0,9999.0,1.0,44.0
9.0,2.0,2013,19.0,11.0,1107.0,4.0,99.0,9999.0,1.0,99.0
9.0,2.0,2013,11.0,12.0,1216.0,3.0,2.0,1984.0,1.0,44.0
9.0,2.0,2013,23.0,16.0,1607.0,4.0,99.0,9999.0,2.0,99.0
10.0,2.0,2013,0.0,1.0,101.0,12.0,1.0,1997.0,1.0,33.0
10.0,2.0,2013,2.0,1.0,101.0,1.0,99.0,9999.0,2.0,99.0
10.0,2.0,2013,1.0,1.0,101.0,4.0,1.0,9999.0,3.0,2.0
10.0,2.0,2013,16.0,1.0,101.0,10.0,99.0,9999.0,2.0,99.0
10.0,2.0,2013,3.0,1.0,101.0,1.0,99.0,9999.0,3.0,99.0
10.0,2.0,2013,22.0,1.0,101.0,1.0,5.0,9999.0,2.0,44.0
10.0,2.0,2013,16.0,1.0,115.0,1.0,99.0,9999.0,1.0,99.0
10.0,2.0,2013,23.0,6.0,614.0,3.0,6.0,9999.0,2.0,99.0
10.0,2.0,2013,20.0,10.0,1001.0,3.0,5.0,1981.0,1.0,23.0
10.0,2.0,2013,4.0,10.0,1001.0,4.0,3.0,9999.0,3.0,21.0
10.0,2.0,2013,22.0,16.0,1604.0,1.0,11.0,9999.0,1.0,44.0
10.0,2.0,2013,5.0,14.0,1420.0,4.0,99.0,9999.0,3.0,99.0
10.0,2.0,2013,18.0,17.0,1707.0,7.0,4.0,9999.0,1.0,33.0
10.0,2.0,2013,16.0,4.0,403.0,4.0,5.0,2012.0,3.0,99.0
10.0,2.0,2013,0.0,3.0,307.0,3.0,3.0,1988.0,1.0,37.0
11.0,2.0,2013,13.0,1.0,101.0,6.0,5.0,1987.0,1.0,15.0
11.0,2.0,2013,18.0,1.0,101.0,9.0,4.0,9999.0,1.0,44.0
11.0,2.0,2013,18.0,1.0,101.0,4.0,5.0,2012.0,3.0,2.0
11.0,2.0,2013,22.0,1.0,101.0,1.0,5.0,9999.0,2.0,44.0
11.0,2.0,2013,11.0,1.0,101.0,3.0,5.0,9999.0,1.0,44.0
11.0,2.0,2013,11.0,1.0,115.0,5.0,2.0,2011.0,1.0,30.0
11.0,2.0,2013,10.0,1.0,108.0,1.0,4.0,2005.0,1.0,20.0
11.0,2.0,2013,22.0,1.0,110.0,4.0,1.0,2011.0,3.0,2.0
11.0,2.0,2013,12.0,22.0,2214.0,1.0,6.0,1997.0,1.0,44.0
11.0,2.0,2013,1.0,19.0,1904.0,14.0,11.0,2009.0,1.0,2.0
11.0,2.0,2013,2.0,19.0,1902.0,1.0,1.0,2005.0,1.0,32.0
11.0,2.0,2013,11.0,12.0,1201.0,4.0,2.0,9999.0,1.0,21.0
11.0,2.0,2013,18.0,13.0,1301.0,3.0,1.0,1998.0,1.0,44.0
11.0,2.0,2013,17.0,13.0,1326.0,3.0,9.0,9999.0,1.0,99.0
11.0,2.0,2013,14.0,16.0,1615.0,3.0,1.0,9999.0,4.0,44.0
11.0,2.0,2013,23.0,18.0,1801.0,4.0,5.0,2012.0,1.0,99.0
12.0,2.0,2013,20.0,1.0,101.0,1.0,99.0,9999.0,1.0,99.0
12.0,2.0,2013,19.0,1.0,101.0,3.0,5.0,9999.0,1.0,44.0
12.0,2.0,2013,13.0,1.0,101.0,3.0,4.0,9999.0,1.0,13.0
12.0,2.0,2013,18.0,20.0,2011.0,3.0,1.0,1974.0,1.0,44.0
12.0,2.0,2013,22.0,19.0,1901.0,3.0,2.0,9999.0,1.0,37.0
12.0,2.0,2013,13.0,15.0,1501.0,4.0,4.0,9999.0,1.0,42.0
12.0,2.0,2013,9.0,4.0,401.0,1.0,4.0,2001.0,1.0,32.0
13.0,2.0,2013,6.0,1.0,101.0,1.0,1.0,1998.0,1.0,37.0
13.0,2.0,2013,20.0,22.0,2202.0,9.0,2.0,9999.0,1.0,44.0
13.0,2.0,2013,15.0,20.0,2001.0,1.0,4.0,9999.0,1.0,34.0
13.0,2.0,2013,9.0,19.0,1903.0,6.0,2.0,2005.0,1.0,15.0
13.0,2.0,2013,18.0,5.0,504.0,3.0,9.0,9999.0,2.0,44.0
13.0,2.0,2013,15.0,12.0,1201.0,3.0,1.0,9999.0,1.0,44.0
13.0,2.0,2013,19.0,8.0,801.0,2.0,2.0,9999.0,1.0,30.0
13.0,2.0,2013,18.0,4.0,406.0,5.0,2.0,9999.0,3.0,99.0
14.0,2.0,2013,21.0,1.0,101.0,3.0,5.0,9999.0,1.0,13.0
14.0,2.0,2013,17.0,1.0,101.0,11.0,2.0,2006.0,1.0,5.0
14.0,2.0,2013,21.0,1.0,114.0,4.0,3.0,9999.0,2.0,2.0
14.0,2.0,2013,5.0,22.0,2205.0,1.0,2.0,2002.0,2.0,34.0
14.0,2.0,2013,6.0,5.0,501.0,99.0,99.0,9999.0,1.0,99.0
14.0,2.0,2013,21.0,6.0,614.0,14.0,1.0,9999.0,1.0,2.0
14.0,2.0,2013,5.0,9.0,917.0,1.0,9.0,9999.0,1.0,37.0
14.0,2.0,2013,15.0,13.0,1301.0,3.0,3.0,1986.0,1.0,44.0
14.0,2.0,2013,7.0,16.0,1601.0,9.0,2.0,9999.0,1.0,44.0
14.0,2.0,2013,6.0,2.0,207.0,5.0,2.0,2003.0,1.0,34.0
14.0,2.0,2013,8.0,17.0,1701.0,3.0,1.0,9999.0,1.0,44.0
14.0,2.0,2013,19.0,7.0,719.0,3.0,11.0,9999.0,1.0,44.0
14.0,2.0,2013,10.0,3.0,301.0,7.0,99.0,1999.0,1.0,99.0
15.0,2.0,2013,2.0,1.0,101.0,99.0,99.0,9999.0,1.0,99.0
15.0,2.0,2013,14.0,21.0,2105.0,9.0,1.0,2007.0,3.0,44.0
15.0,2.0,2013,21.0,11.0,1101.0,4.0,99.0,9999.0,3.0,99.0
15.0,2.0,2013,18.0,9.0,901.0,1.0,4.0,1993.0,1.0,44.0
15.0,2.0,2013,19.0,13.0,1323.0,9.0,2.0,2009.0,1.0,44.0
15.0,2.0,2013,20.0,15.0,1508.0,3.0,6.0,9999.0,3.0,44.0
15.0,2.0,2013,1.0,4.0,401.0,6.0,99.0,9999.0,1.0,99.0
15.0,2.0,2013,17.0,13.0,1323.0,1.0,2.0,2007.0,1.0,34.0
16.0,2.0,2013,20.0,1.0,101.0,1.0,99.0,9999.0,1.0,37.0
16.0,2.0,2013,1.0,1.0,101.0,10.0,99.0,9999.0,1.0,99.0
16.0,2.0,2013,22.0,1.0,101.0,99.0,99.0,9999.0,1.0,99.0
16.0,2.0,2013,6.0,1.0,108.0,1.0,5.0,9999.0,1.0,21.0
16.0,2.0,2013,14.0,1.0,115.0,3.0,8.0,1987.0,2.0,44.0
16.0,2.0,2013,19.0,5.0,504.0,1.0,4.0,9999.0,1.0,32.0
16.0,2.0,2013,13.0,6.0,602.0,4.0,3.0,9999.0,3.0,21.0
16.0,2.0,2013,2.0,10.0,1020.0,6.0,1.0,1998.0,1.0,22.0
16.0,2.0,2013,17.0,17.0,1711.0,1.0,99.0,1998.0,1.0,21.0
16.0,2.0,2013,17.0,14.0,1416.0,3.0,3.0,1993.0,2.0,44.0
17.0,2.0,2013,14.0,1.0,101.0,4.0,99.0,9999.0,2.0,42.0
17.0,2.0,2013,7.0,1.0,101.0,10.0,2.0,9999.0,1.0,99.0
17.0,2.0,2013,22.0,1.0,101.0,10.0,2.0,2008.0,1.0,20.0
17.0,2.0,2013,22.0,1.0,103.0,3.0,3.0,9999.0,3.0,37.0
17.0,2.0,2013,2.0,1.0,101.0,1.0,9.0,2001.0,2.0,34.0
17.0,2.0,2013,20.0,1.0,108.0,3.0,6.0,1987.0,1.0,44.0
17.0,2.0,2013,18.0,20.0,2004.0,3.0,4.0,9999.0,3.0,44.0
17.0,2.0,2013,2.0,5.0,506.0,3.0,1.0,1987.0,3.0,44.0
17.0,2.0,2013,22.0,9.0,901.0,3.0,14.0,9999.0,1.0,37.0
17.0,2.0,2013,16.0,12.0,1219.0,1.0,11.0,2005.0,1.0,37.0
17.0,2.0,2013,23.0,17.0,1712.0,4.0,1.0,2012.0,3.0,2.0
17.0,2.0,2013,12.0,3.0,301.0,3.0,14.0,1987.0,1.0,99.0
18.0,2.0,2013,23.0,1.0,101.0,11.0,2.0,2011.0,2.0,5.0
18.0,2.0,2013,21.0,1.0,101.0,2.0,3.0,1997.0,1.0,42.0
18.0,2.0,2013,21.0,1.0,101.0,3.0,6.0,9999.0,1.0,37.0
18.0,2.0,2013,19.0,22.0,2212.0,4.0,99.0,2010.0,1.0,99.0
18.0,2.0,2013,10.0,5.0,501.0,3.0,5.0,9999.0,1.0,44.0
18.0,2.0,2013,20.0,13.0,1301.0,1.0,5.0,1992.0,1.0,32.0
18.0,2.0,2013,15.0,16.0,1601.0,3.0,5.0,2002.0,2.0,13.0
18.0,2.0,2013,0.0,18.0,1805.0,5.0,2.0,9999.0,1.0,13.0
18.0,2.0,2013,21.0,17.0,1703.0,1.0,5.0,2004.0,1.0,37.0
18.0,2.0,2013,14.0,17.0,1712.0,1.0,4.0,2009.0,1.0,32.0
19.0,2.0,2013,12.0,1.0,103.0,4.0,99.0,9999.0,3.0,99.0
19.0,2.0,2013,16.0,21.0,2103.0,3.0,9.0,9999.0,3.0,44.0
19.0,2.0,2013,19.0,12.0,1216.0,5.0,2.0,9999.0,1.0,33.0
19.0,2.0,2013,21.0,17.0,1708.0,3.0,5.0,9999.0,2.0,44.0
19.0,2.0,2013,18.0,7.0,709.0,12.0,99.0,9999.0,2.0,99.0
20.0,2.0,2013,8.0,1.0,113.0,3.0,99.0,9999.0,2.0,99.0
20.0,2.0,2013,14.0,1.0,107.0,1.0,6.0,9999.0,1.0,21.0
20.0,2.0,2013,17.0,22.0,2203.0,3.0,2.0,1993.0,1.0,44.0
20.0,2.0,2013,11.0,5.0,505.0,6.0,2.0,1999.0,1.0,15.0
20.0,2.0,2013,0.0,10.0,1001.0,4.0,99.0,9999.0,2.0,99.0
20.0,2.0,2013,17.0,2.0,201.0,1.0,4.0,2012.0,1.0,30.0
20.0,2.0,2013,3.0,18.0,1801.0,3.0,3.0,9999.0,1.0,5.0
20.0,2.0,2013,21.0,18.0,1801.0,1.0,1.0,9999.0,2.0,44.0
20.0,2.0,2013,20.0,18.0,1802.0,4.0,1.0,9999.0,1.0,37.0
20.0,2.0,2013,0.0,1.0,101.0,1.0,5.0,9999.0,1.0,99.0
20.0,2.0,2013,8.0,1.0,101.0,4.0,99.0,9999.0,1.0,99.0
21.0,2.0,2013,9.0,1.0,101.0,1.0,2.0,2011.0,1.0,30.0
21.0,2.0,2013,19.0,1.0,102.0,4.0,1.0,9999.0,2.0,37.0
21.0,2.0,2013,16.0,1.0,101.0,12.0,99.0,1993.0,2.0,33.0
21.0,2.0,2013,7.0,20.0,2001.0,5.0,6.0,9999.0,2.0,13.0
21.0,2.0,2013,20.0,20.0,2001.0,3.0,99.0,9999.0,1.0,99.0
21.0,2.0,2013,20.0,5.0,511.0,3.0,1.0,1990.0,1.0,44.0
21.0,2.0,2013,20.0,5.0,501.0,3.0,9.0,2007.0,1.0,44.0
21.0,2.0,2013,16.0,10.0,1002.0,4.0,99.0,9999.0,2.0,46.0
21.0,2.0,2013,10.0,16.0,1603.0,14.0,1.0,9999.0,2.0,2.0
21.0,2.0,2013,10.0,18.0,1804.0,6.0,3.0,1998.0,1.0,47.0
21.0,2.0,2013,4.0,1.0,113.0,6.0,1.0,1993.0,3.0,22.0
22.0,2.0,2013,7.0,1.0,113.0,2.0,5.0,2011.0,1.0,10.0
22.0,2.0,2013,5.0,1.0,101.0,3.0,5.0,9999.0,1.0,44.0
22.0,2.0,2013,11.0,1.0,101.0,3.0,6.0,1999.0,1.0,44.0
22.0,2.0,2013,3.0,1.0,101.0,4.0,3.0,2011.0,1.0,42.0
22.0,2.0,2013,11.0,1.0,117.0,4.0,5.0,9999.0,1.0,99.0
22.0,2.0,2013,17.0,1.0,101.0,2.0,4.0,2010.0,2.0,1.0
22.0,2.0,2013,20.0,1.0,108.0,2.0,6.0,2000.0,1.0,30.0
22.0,2.0,2013,14.0,1.0,101.0,1.0,10.0,1979.0,1.0,39.0
22.0,2.0,2013,22.0,1.0,101.0,1.0,1.0,1984.0,1.0,37.0
22.0,2.0,2013,22.0,5.0,501.0,4.0,1.0,2002.0,1.0,24.0
22.0,2.0,2013,8.0,5.0,512.0,3.0,1.0,9999.0,1.0,37.0
22.0,2.0,2013,18.0,10.0,1002.0,3.0,9.0,9999.0,1.0,44.0
22.0,2.0,2013,9.0,12.0,1201.0,10.0,99.0,9999.0,2.0,99.0
22.0,2.0,2013,22.0,2.0,208.0,4.0,99.0,9999.0,1.0,37.0
22.0,2.0,2013,12.0,6.0,601.0,4.0,99.0,9999.0,2.0,99.0
23.0,2.0,2013,20.0,5.0,501.0,3.0,4.0,1996.0,2.0,23.0
23.0,2.0,2013,21.0,10.0,1001.0,1.0,1.0,9999.0,2.0,30.0
23.0,2.0,2013,23.0,9.0,920.0,5.0,2.0,9999.0,1.0,33.0
23.0,2.0,2013,19.0,12.0,1218.0,1.0,2.0,1995.0,1.0,44.0
23.0,2.0,2013,17.0,12.0,1227.0,3.0,14.0,1974.0,2.0,9.0
23.0,2.0,2013,7.0,15.0,1501.0,3.0,2.0,2009.0,1.0,44.0
23.0,2.0,2013,21.0,1.0,101.0,10.0,2.0,9999.0,1.0,37.0
23.0,2.0,2013,18.0,19.0,1901.0,3.0,2.0,9999.0,2.0,44.0
23.0,2.0,2013,11.0,13.0,1301.0,2.0,7.0,1984.0,1.0,22.0
23.0,2.0,2013,19.0,19.0,1902.0,99.0,99.0,9999.0,1.0,99.0
23.0,2.0,2013,3.0,1.0,113.0,1.0,1.0,2005.0,2.0,12.0
23.0,2.0,2013,11.0,1.0,117.0,4.0,1.0,9999.0,1.0,21.0
23.0,2.0,2013,11.0,20.0,2004.0,4.0,4.0,9999.0,1.0,43.0
23.0,2.0,2013,13.0,16.0,1601.0,99.0,99.0,9999.0,1.0,99.0
23.0,2.0,2013,20.0,16.0,1601.0,99.0,99.0,9999.0,2.0,99.0
23.0,2.0,2013,1.0,1.0,101.0,3.0,1.0,9999.0,2.0,44.0
24.0,2.0,2013,23.0,1.0,101.0,1.0,4.0,2002.0,1.0,20.0
24.0,2.0,2013,0.0,1.0,101.0,1.0,4.0,1999.0,2.0,32.0
24.0,2.0,2013,3.0,1.0,101.0,1.0,14.0,1999.0,1.0,23.0
24.0,2.0,2013,23.0,1.0,101.0,1.0,11.0,9999.0,1.0,32.0
24.0,2.0,2013,4.0,1.0,117.0,1.0,6.0,1996.0,1.0,44.0
24.0,2.0,2013,0.0,1.0,108.0,4.0,4.0,9999.0,1.0,42.0
24.0,2.0,2013,17.0,1.0,101.0,1.0,5.0,1999.0,1.0,21.0
24.0,2.0,2013,9.0,1.0,101.0,4.0,3.0,9999.0,2.0,42.0
24.0,2.0,2013,21.0,5.0,509.0,2.0,4.0,9999.0,1.0,32.0
24.0,2.0,2013,21.0,1.0,101.0,1.0,2.0,2001.0,1.0,99.0
24.0,2.0,2013,20.0,20.0,2001.0,3.0,5.0,1990.0,1.0,23.0
24.0,2.0,2013,15.0,20.0,2001.0,3.0,1.0,1987.0,2.0,44.0
24.0,2.0,2013,9.0,6.0,606.0,1.0,6.0,1992.0,2.0,21.0
24.0,2.0,2013,12.0,6.0,603.0,4.0,3.0,2007.0,1.0,99.0
24.0,2.0,2013,10.0,8.0,806.0,3.0,2.0,9999.0,2.0,44.0
24.0,2.0,2013,15.0,18.0,1801.0,11.0,2.0,2010.0,2.0,34.0
24.0,2.0,2013,15.0,18.0,1801.0,3.0,2.0,9999.0,1.0,99.0
24.0,2.0,2013,15.0,18.0,1801.0,4.0,99.0,9999.0,1.0,99.0
24.0,2.0,2013,11.0,17.0,1705.0,5.0,2.0,9999.0,2.0,19.0
24.0,2.0,2013,9.0,4.0,409.0,4.0,99.0,2009.0,2.0,99.0
24.0,2.0,2013,23.0,11.0,1107.0,3.0,6.0,9999.0,1.0,99.0
24.0,2.0,2013,22.0,1.0,101.0,1.0,9.0,1997.0,1.0,32.0
24.0,2.0,2013,1.0,3.0,301.0,2.0,99.0,9999.0,2.0,99.0
24.0,2.0,2013,5.0,5.0,501.0,4.0,99.0,9999.0,1.0,99.0
24.0,2.0,2013,1.0,17.0,1701.0,4.0,99.0,9999.0,1.0,99.0
25.0,2.0,2013,11.0,1.0,114.0,5.0,2.0,9999.0,1.0,22.0
25.0,2.0,2013,10.0,22.0,2201.0,9.0,99.0,2009.0,3.0,44.0
25.0,2.0,2013,13.0,20.0,2006.0,5.0,99.0,1995.0,3.0,23.0
25.0,2.0,2013,2.0,5.0,511.0,10.0,2.0,9999.0,2.0,30.0
25.0,2.0,2013,15.0,10.0,1001.0,3.0,99.0,1982.0,1.0,44.0
25.0,2.0,2013,13.0,9.0,905.0,5.0,2.0,9999.0,3.0,18.0
25.0,2.0,2013,9.0,9.0,909.0,5.0,2.0,9999.0,1.0,23.0
25.0,2.0,2013,13.0,4.0,413.0,3.0,5.0,9999.0,1.0,44.0
26.0,2.0,2013,5.0,18.0,1805.0,6.0,14.0,9999.0,1.0,15.0
26.0,2.0,2013,18.0,1.0,101.0,2.0,99.0,9999.0,1.0,44.0
26.0,2.0,2013,21.0,6.0,601.0,14.0,1.0,9999.0,1.0,99.0
26.0,2.0,2013,15.0,2.0,203.0,9.0,2.0,9999.0,1.0,99.0
26.0,2.0,2013,10.0,21.0,2105.0,9.0,99.0,9999.0,2.0,99.0
26.0,2.0,2013,10.0,1.0,101.0,5.0,1.0,9999.0,1.0,13.0
26.0,2.0,2013,19.0,1.0,101.0,4.0,1.0,9999.0,2.0,24.0
26.0,2.0,2013,7.0,10.0,1001.0,3.0,11.0,9999.0,3.0,44.0
26.0,2.0,2013,12.0,12.0,1201.0,3.0,3.0,9999.0,2.0,32.0
26.0,2.0,2013,3.0,12.0,1201.0,3.0,99.0,9999.0,3.0,99.0
27.0,2.0,2013,20.0,1.0,108.0,4.0,99.0,9999.0,3.0,42.0
27.0,2.0,2013,16.0,15.0,1503.0,3.0,4.0,9999.0,3.0,44.0
27.0,2.0,2013,1.0,20.0,2001.0,4.0,5.0,2008.0,3.0,24.0
28.0,2.0,2013,2.0,1.0,101.0,10.0,2.0,1998.0,1.0,20.0
28.0,2.0,2013,0.0,1.0,101.0,1.0,9.0,1987.0,1.0,21.0
28.0,2.0,2013,9.0,1.0,101.0,1.0,1.0,1993.0,2.0,37.0
28.0,2.0,2013,10.0,1.0,115.0,9.0,2.0,9999.0,1.0,34.0
28.0,2.0,2013,17.0,12.0,1201.0,3.0,3.0,9999.0,3.0,44.0
28.0,2.0,2013,9.0,16.0,1601.0,3.0,9.0,9999.0,1.0,44.0
28.0,2.0,2013,23.0,16.0,1617.0,4.0,5.0,9999.0,3.0,2.0
28.0,2.0,2013,19.0,2.0,203.0,4.0,99.0,9999.0,1.0,42.0
28.0,2.0,2013,22.0,4.0,406.0,6.0,2.0,2007.0,1.0,29.0
1.0,3.0,2013,21.0,1.0,101.0,4.0,1.0,2002.0,1.0,42.0
1.0,3.0,2013,22.0,1.0,114.0,99.0,99.0,9999.0,1.0,99.0
1.0,3.0,2013,19.0,22.0,2201.0,14.0,1.0,2009.0,1.0,2.0
1.0,3.0,2013,23.0,22.0,2201.0,1.0,2.0,9999.0,1.0,44.0
1.0,3.0,2013,22.0,19.0,1905.0,4.0,5.0,9999.0,1.0,24.0
1.0,3.0,2013,17.0,6.0,601.0,3.0,2.0,9999.0,2.0,37.0
1.0,3.0,2013,22.0,12.0,1222.0,3.0,9.0,1998.0,1.0,5.0
1.0,3.0,2013,19.0,2.0,207.0,2.0,5.0,1983.0,1.0,44.0
1.0,3.0,2013,3.0,17.0,1701.0,1.0,10.0,1996.0,2.0,5.0
1.0,3.0,2013,7.0,4.0,401.0,5.0,2.0,2007.0,1.0,34.0
2.0,3.0,2013,10.0,1.0,101.0,12.0,1.0,1998.0,1.0,33.0
2.0,3.0,2013,13.0,1.0,101.0,3.0,99.0,9999.0,1.0,99.0
2.0,3.0,2013,23.0,1.0,113.0,3.0,5.0,1995.0,2.0,4.0
2.0,3.0,2013,23.0,1.0,101.0,4.0,5.0,2010.0,2.0,99.0
2.0,3.0,2013,0.0,1.0,115.0,4.0,99.0,9999.0,1.0,99.0
2.0,3.0,2013,0.0,1.0,115.0,4.0,5.0,2009.0,1.0,99.0
2.0,3.0,2013,19.0,1.0,115.0,1.0,1.0,9999.0,1.0,32.0
2.0,3.0,2013,2.0,1.0,115.0,4.0,5.0,9999.0,1.0,2.0
2.0,3.0,2013,22.0,19.0,1901.0,1.0,4.0,9999.0,1.0,33.0
2.0,3.0,2013,21.0,19.0,1905.0,3.0,2.0,1997.0,1.0,32.0
2.0,3.0,2013,11.0,5.0,501.0,99.0,99.0,9999.0,2.0,99.0
2.0,3.0,2013,5.0,5.0,504.0,4.0,1.0,9999.0,1.0,42.0
2.0,3.0,2013,16.0,5.0,510.0,1.0,4.0,2012.0,1.0,20.0
2.0,3.0,2013,23.0,6.0,602.0,3.0,4.0,2001.0,1.0,44.0
2.0,3.0,2013,19.0,10.0,1001.0,1.0,2.0,1992.0,1.0,44.0
2.0,3.0,2013,5.0,10.0,1001.0,12.0,1.0,1998.0,1.0,99.0
2.0,3.0,2013,7.0,18.0,1801.0,3.0,99.0,9999.0,2.0,99.0
2.0,3.0,2013,9.0,18.0,1804.0,3.0,99.0,9999.0,2.0,99.0
2.0,3.0,2013,12.0,17.0,1709.0,6.0,2.0,2006.0,1.0,15.0
2.0,3.0,2013,19.0,17.0,1712.0,4.0,3.0,9999.0,1.0,42.0
2.0,3.0,2013,6.0,7.0,701.0,5.0,2.0,2005.0,2.0,44.0
2.0,3.0,2013,6.0,3.0,309.0,10.0,2.0,2008.0,2.0,44.0
