dia_ocu,mes_ocu,hora_ocu,depto_ocu,mupio_ocu,año_ocu,numero_vehiculos_involucrados,fallecidos_lesionados
23,7,5,Chimaltenango,Chimaltenango,2022,1,1
23,7,5,Suchitepéquez,San Bernardino,2022,1,1
23,7,8,Guatemala,Petapa,2022,1,1
23,7,9,Guatemala,Villa Nueva,2022,1,1
23,7,9,Totonicapán,Totonicapán,2022,1,1
24,7,0,Guatemala,Guatemala,2022,1,1
24,7,0,Izabal,El Estor,2022,1,1
24,7,0,Suchitepéquez,San José La Máquina,2022,1,1
24,7,1,Guatemala,Villa Nueva,2022,1,2
24,7,12,San Marcos,San Marcos,2022,1,1
24,7,14,Escuintla,Escuintla,2022,1,1
24,7,16,Guatemala,Villa Nueva,2022,1,1
24,7,17,Guatemala,Villa Nueva,2022,1,2
24,7,17,Retalhuleu,San Felipe Retalhuleu,2022,1,1
24,7,17,San Marcos,San Marcos,2022,1,1
24,7,18,Jutiapa,Santa Catarina Mita,2022,1,1
24,7,18,Quiché,Santa María Nebaj,2022,1,1
24,7,18,San Marcos,El Tumbador,2022,1,1
24,7,18,Sololá,Sololá,2022,1,1
24,7,19,Jutiapa,El Progreso,2022,1,1
24,7,2,Guatemala,Guatemala,2022,1,2
24,7,21,El Progreso,Guastatoya,2022,1,1
24,7,21,Guatemala,Guatemala,2022,1,3
24,7,21,Guatemala,Villa Nueva,2022,1,1
24,7,23,Petén,Flores,2022,1,1
24,7,3,Guatemala,Guatemala,2022,1,1
24,7,4,Guatemala,Guatemala,2022,1,1
24,7,6,Izabal,Morales,2022,1,2
24,7,7,Guatemala,San Juan Sacatepéquez,2022,1,1
24,7,9,Guatemala,Guatemala,2022,1,4
24,7,9,Sololá,Nahualá,2022,1,2
25,7,0,Sacatepéquez,Jocotenango,2022,1,1
25,7,10,Guatemala,Villa Nueva,2022,1,1
25,7,10,Zacapa,Gualán,2022,1,3
25,7,11,Zacapa,Gualán,2022,1,3
25,7,15,Escuintla,Siquinalá,2022,1,2
25,7,16,Izabal,Puerto Barrios,2022,1,2
25,7,18,Guatemala,Santa Catarina Pinula,2022,1,1
25,7,19,Suchitepéquez,San Antonio Suchitepéquez,2022,1,1
25,7,20,Guatemala,San José Pinula,2022,1,2
25,7,23,Guatemala,Guatemala,2022,1,2
25,7,3,Guatemala,Amatitlán,2022,1,1
25,7,3,Guatemala,Villa Nueva,2022,1,3
25,7,4,Escuintla,Santa Lucía Cotzumalguapa,2022,1,1
25,7,6,Chiquimula,Chiquimula,2022,1,1
25,7,6,San Marcos,Pajapita,2022,1,3
25,7,7,Escuintla,Escuintla,2022,1,1
25,7,7,Escuintla,Palín,2022,1,3
25,7,9,Guatemala,Villa Nueva,2022,1,1
26,7,10,Guatemala,Guatemala,2022,1,1
26,7,10,Guatemala,Mixco,2022,1,1
26,7,11,Huehuetenango,San Ildefonso Ixtahuacán,2022,1,1
26,7,13,Escuintla,Palín,2022,1,1
26,7,14,Guatemala,Guatemala,2022,1,1
26,7,14,Guatemala,Mixco,2022,1,1
26,7,14,Petén,Flores,2022,1,1
26,7,16,Guatemala,Guatemala,2022,1,1
26,7,16,Guatemala,Villa Nueva,2022,1,1
26,7,17,Baja Verapaz,Cubulco,2022,1,2
26,7,17,Guatemala,Santa Catarina Pinula,2022,1,1
26,7,23,Guatemala,Guatemala,2022,1,1
26,7,7,Alta Verapaz,Cobán,2022,1,1
27,7,1,Guatemala,Guatemala,2022,1,1
27,7,12,Guatemala,Villa Nueva,2022,1,3
27,7,12,Izabal,Puerto Barrios,2022,1,1
27,7,13,Guatemala,Mixco,2022,1,1
27,7,15,Izabal,Morales,2022,1,1
27,7,17,Guatemala,Mixco,2022,1,1
27,7,20,Huehuetenango,La Democracia,2022,1,1
27,7,22,Guatemala,Santa Catarina Pinula,2022,1,1
27,7,3,El Progreso,Guastatoya,2022,1,2
27,7,4,Huehuetenango,Malacatancito,2022,1,1
27,7,9,Guatemala,Guatemala,2022,1,1
28,7,0,Guatemala,Santa Catarina Pinula,2022,1,3
28,7,0,San Marcos,San Pedro Sacatepéquez,2022,1,1
28,7,1,Guatemala,Guatemala,2022,1,1
28,7,15,Guatemala,Mixco,2022,1,1
28,7,15,Santa Rosa,Santa Rosa de Lima,2022,1,1
28,7,17,San Marcos,San Pedro Sacatepéquez,2022,1,1
28,7,18,Huehuetenango,Huehuetenango,2022,1,1
28,7,20,El Progreso,Guastatoya,2022,1,2
28,7,20,Sacatepéquez,Sumpango,2022,1,1
28,7,21,Escuintla,Sipacate,2022,1,1
28,7,22,San Marcos,Ayutla,2022,1,1
28,7,3,El Progreso,Guastatoya,2022,1,2
28,7,9,Guatemala,Petapa,2022,1,1
29,7,10,Guatemala,Guatemala,2022,1,1
29,7,11,Guatemala,Villa Nueva,2022,1,1
29,7,13,Guatemala,Fraijanes,2022,1,1
29,7,13,Quiché,Sacapulas,2022,1,16
29,7,13,Suchitepéquez,Mazatenango,2022,1,2
29,7,14,Guatemala,Guatemala,2022,1,1
29,7,15,Guatemala,Guatemala,2022,1,2
29,7,15,Guatemala,Villa Nueva,2022,1,1
29,7,16,Alta Verapaz,Cobán,2022,1,1
29,7,18,Guatemala,Guatemala,2022,1,2
29,7,19,Zacapa,Teculután,2022,1,1
29,7,20,Guatemala,Petapa,2022,1,1
29,7,21,Guatemala,Guatemala,2022,1,2
29,7,22,Baja Verapaz,San Jerónimo,2022,1,1
29,7,22,Guatemala,Mixco,2022,1,1
29,7,23,Quetzaltenango,La Esperanza,2022,1,2
29,7,23,Sacatepéquez,San Lucas Sacatepéquez,2022,1,1
29,7,4,Guatemala,Guatemala,2022,1,1
29,7,6,Escuintla,Tiquisate,2022,1,2
29,7,8,Guatemala,Villa Nueva,2022,1,2
3,7,1,Quetzaltenango,Quetzaltenango,2022,1,3
3,7,11,Chiquimula,Esquipulas,2022,1,1
3,7,11,Escuintla,Escuintla,2022,1,7
3,7,11,Guatemala,Santa Catarina Pinula,2022,1,2
3,7,12,Alta Verapaz,Cobán,2022,1,1
3,7,13,Zacapa,Zacapa,2022,1,2
3,7,18,Guatemala,Petapa,2022,1,2
3,7,18,Huehuetenango,San Ildefonso Ixtahuacán,2022,1,2
3,7,19,Chimaltenango,San Andrés Itzapa,2022,1,1
3,7,19,Guatemala,Palencia,2022,1,1
3,7,2,Retalhuleu,Retalhuleu,2022,1,2
3,7,20,Escuintla,Palín,2022,1,1
3,7,20,Petén,Poptún,2022,1,1
3,7,20,Santa Rosa,Santa Rosa de Lima,2022,1,1
3,7,21,Chimaltenango,Tecpán Guatemala,2022,1,1
3,7,23,Petén,Santa Ana,2022,1,1
3,7,3,Escuintla,Escuintla,2022,1,1
3,7,3,Izabal,Puerto Barrios,2022,1,2
3,7,5,Guatemala,Villa Canales,2022,1,1
3,7,9,Alta Verapaz,Cobán,2022,1,3
3,7,9,Guatemala,Villa Canales,2022,1,1
3,7,9,Suchitepéquez,Río Bravo,2022,1,1
30,7,0,Guatemala,Villa Nueva,2022,1,1
30,7,0,San Marcos,Catarina,2022,1,2
30,7,1,Guatemala,Mixco,2022,1,1
30,7,10,Alta Verapaz,Chisec,2022,1,1
30,7,14,Guatemala,Amatitlán,2022,1,1
30,7,15,Zacapa,Río Hondo,2022,1,1
30,7,17,Baja Verapaz,Salamá,2022,1,1
30,7,17,Guatemala,Guatemala,2022,1,7
30,7,17,Quiché,Chichicastenango,2022,1,1
30,7,17,Sacatepéquez,San Lucas Sacatepéquez,2022,1,1
30,7,17,Suchitepéquez,Patulul,2022,1,6
30,7,18,Suchitepéquez,Patulul,2022,1,2
30,7,19,El Progreso,Guastatoya,2022,1,11
30,7,19,Sacatepéquez,Santiago Sacatepéquez,2022,1,1
30,7,2,El Progreso,Guastatoya,2022,1,1
30,7,20,Guatemala,Villa Nueva,2022,1,1
30,7,21,Guatemala,Guatemala,2022,1,2
30,7,21,Jutiapa,Quesada,2022,1,2
30,7,21,Quetzaltenango,Coatepeque,2022,1,1
30,7,4,Huehuetenango,Huehuetenango,2022,1,1
30,7,5,Guatemala,Guatemala,2022,1,7
30,7,5,Sololá,Santa María Visitación,2022,1,1
30,7,7,Chimaltenango,Chimaltenango,2022,1,2
30,7,8,Izabal,Morales,2022,1,1
30,7,9,Guatemala,Guatemala,2022,1,1
31,7,0,Guatemala,Guatemala,2022,1,2
31,7,1,Guatemala,Guatemala,2022,1,3
31,7,1,Guatemala,Santa Catarina Pinula,2022,1,1
31,7,14,Guatemala,Guatemala,2022,1,1
31,7,15,Escuintla,Escuintla,2022,1,1
31,7,15,Petén,Sayaxché,2022,1,1
31,7,16,Escuintla,San José,2022,1,1
31,7,16,Guatemala,Guatemala,2022,1,1
31,7,18,El Progreso,Guastatoya,2022,1,1
31,7,18,Guatemala,Villa Nueva,2022,1,3
31,7,18,Quetzaltenango,Génova,2022,1,3
31,7,18,Retalhuleu,Retalhuleu,2022,1,1
31,7,19,Escuintla,Escuintla,2022,1,2
31,7,19,Santa Rosa,Barberena,2022,1,1
31,7,2,Guatemala,Guatemala,2022,1,3
31,7,2,Guatemala,Santa Catarina Pinula,2022,1,1
31,7,20,Escuintla,Escuintla,2022,1,1
31,7,21,Chimaltenango,Zaragoza,2022,1,2
31,7,21,Retalhuleu,Retalhuleu,2022,1,1
31,7,22,Petén,San Luis,2022,1,1
31,7,23,Quiché,Pachalum,2022,1,1
31,7,23,Sacatepéquez,Pastores,2022,1,1
31,7,5,Alta Verapaz,Cobán,2022,1,4
31,7,9,Quetzaltenango,Quetzaltenango,2022,1,1
4,7,0,Guatemala,Guatemala,2022,1,2
4,7,1,Guatemala,Guatemala,2022,1,1
4,7,11,Escuintla,Escuintla,2022,1,1
4,7,11,Guatemala,Guatemala,2022,1,1
4,7,13,Guatemala,Mixco,2022,1,2
4,7,15,Escuintla,Nueva Concepción,2022,1,1
4,7,15,Guatemala,San Juan Sacatepéquez,2022,1,1
4,7,15,Huehuetenango,Aguacatán,2022,1,1
4,7,16,Sacatepéquez,Ciudad Vieja,2022,1,2
4,7,18,Chimaltenango,Parramos,2022,1,1
4,7,18,Petén,Poptún,2022,1,3
4,7,21,Chimaltenango,Tecpán Guatemala,2022,1,1
4,7,21,Guatemala,Guatemala,2022,1,1
4,7,22,Jalapa,San Luis Jilotepeque,2022,1,1
4,7,23,Sacatepéquez,San Bartolomé Milpas Altas,2022,1,1
4,7,4,Guatemala,Petapa,2022,1,1
4,7,4,Santa Rosa,Nueva Santa Rosa,2022,1,1
4,7,Ignorada,Guatemala,Guatemala,2022,1,2
5,7,0,Guatemala,Guatemala,2022,1,3
5,7,0,Sacatepéquez,Ciudad Vieja,2022,1,1
5,7,1,Guatemala,Villa Nueva,2022,1,1
5,7,14,Guatemala,Mixco,2022,1,1
5,7,14,Zacapa,Gualán,2022,1,2
5,7,15,Chimaltenango,Zaragoza,2022,1,1
5,7,17,Guatemala,Guatemala,2022,1,2
5,7,17,San Marcos,Malacatán,2022,1,1
5,7,18,Totonicapán,San Cristóbal Totonicapán,2022,1,2
5,7,19,Sololá,Santa Catarina Palopó,2022,1,2
5,7,2,Guatemala,Guatemala,2022,1,1
5,7,20,Guatemala,Guatemala,2022,1,1
5,7,23,Sololá,Santa Lucía Utatlán,2022,1,1
5,7,3,Guatemala,Villa Nueva,2022,1,1
5,7,6,Quetzaltenango,Zunil,2022,1,4
5,7,7,Guatemala,Villa Nueva,2022,1,1
5,7,7,Retalhuleu,Retalhuleu,2022,1,1
6,7,0,Guatemala,Guatemala,2022,1,4
6,7,0,Guatemala,Villa Nueva,2022,1,1
6,7,0,Sacatepéquez,Antigua Guatemala,2022,1,1
6,7,10,Santa Rosa,Santa María Ixhuatán,2022,1,1
6,7,11,Sololá,Nahualá,2022,1,1
6,7,11,Totonicapán,San Cristóbal Totonicapán,2022,1,1
6,7,14,Sololá,Panajachel,2022,1,2
6,7,15,Quiché,Sacapulas,2022,1,1
6,7,17,Baja Verapaz,San Miguel Chicaj,2022,1,2
6,7,17,Santa Rosa,Chiquimulilla,2022,1,2
6,7,18,Sacatepéquez,Santo Domingo Xenacoj,2022,1,1
6,7,19,Retalhuleu,Santa Cruz Muluá,2022,1,1
6,7,21,Chiquimula,Chiquimula,2022,1,1
6,7,21,Quetzaltenango,Quetzaltenango,2022,1,1
6,7,21,Totonicapán,Totonicapán,2022,1,1
6,7,3,Guatemala,Guatemala,2022,1,1
6,7,8,Escuintla,San José,2022,1,1
7,7,0,Chiquimula,Ipala,2022,1,1
7,7,17,Escuintla,Palín,2022,1,1
7,7,18,Guatemala,Santa Catarina Pinula,2022,1,16
7,7,19,Chiquimula,Chiquimula,2022,1,1
7,7,21,Quiché,Pachalum,2022,1,1
7,7,21,Sacatepéquez,Antigua Guatemala,2022,1,1
7,7,22,Guatemala,Guatemala,2022,1,1
7,7,22,Quiché,Santa Cruz del Quiché,2022,1,3
7,7,23,Guatemala,Chuarrancho,2022,1,1
7,7,7,Guatemala,Guatemala,2022,1,1
7,7,8,Escuintla,Escuintla,2022,1,3
7,7,9,Guatemala,Guatemala,2022,1,1
8,7,0,Guatemala,Chuarrancho,2022,1,2
8,7,14,Santa Rosa,Taxisco,2022,1,2
8,7,17,Guatemala,Palencia,2022,1,4
8,7,17,Suchitepéquez,Mazatenango,2022,1,2
8,7,17,Zacapa,Usumatlán,2022,1,1
8,7,18,Escuintla,Escuintla,2022,1,1
8,7,19,Guatemala,Mixco,2022,1,1
8,7,19,Sacatepéquez,Antigua Guatemala,2022,1,1
8,7,21,Guatemala,Guatemala,2022,1,1
8,7,22,Guatemala,Mixco,2022,1,4
8,7,23,Izabal,Morales,2022,1,1
8,7,23,Zacapa,Zacapa,2022,1,1
8,7,6,Escuintla,La Democracia,2022,1,1
8,7,6,Guatemala,Guatemala,2022,1,1
8,7,7,Jutiapa,San José Acatempa,2022,1,3
8,7,7,Zacapa,Teculután,2022,1,1
8,7,8,Guatemala,Villa Nueva,2022,1,2
9,7,0,Izabal,Morales,2022,1,1
9,7,0,Retalhuleu,San Martín Zapotitlán,2022,1,2
9,7,1,Guatemala,Guatemala,2022,1,2
9,7,11,Baja Verapaz,Salamá,2022,1,1
9,7,11,Jalapa,Jalapa,2022,1,1
9,7,11,San Marcos,Ayutla,2022,1,1
9,7,13,Chimaltenango,Chimaltenango,2022,1,4
9,7,13,Chimaltenango,El Tejar,2022,1,1
9,7,13,Guatemala,Guatemala,2022,1,2
9,7,14,Chiquimula,Chiquimula,2022,1,1
9,7,15,Chimaltenango,Chimaltenango,2022,1,2
9,7,17,Petén,San Benito,2022,1,1
9,7,18,Quetzaltenango,Quetzaltenango,2022,1,1
9,7,2,Baja Verapaz,San Miguel Chicaj,2022,1,1
9,7,2,Guatemala,Guatemala,2022,1,1
9,7,22,Guatemala,Guatemala,2022,1,1
9,7,23,Guatemala,Villa Nueva,2022,1,1
9,7,5,Guatemala,San Pedro Sacatepéquez,2022,1,1
9,7,6,Chiquimula,Chiquimula,2022,1,9
9,7,8,Guatemala,San Raymundo,2022,1,1
1,8,11,Huehuetenango,San Ildefonso Ixtahuacán,2022,1,1
1,8,16,Guatemala,Guatemala,2022,1,1
1,8,16,Guatemala,Palencia,2022,1,2
1,8,16,Guatemala,Villa Nueva,2022,1,1
1,8,17,Alta Verapaz,Chisec,2022,1,2
1,8,17,Guatemala,Guatemala,2022,1,1
1,8,17,Guatemala,Petapa,2022,1,1
1,8,19,Escuintla,Escuintla,2022,1,2
1,8,21,Sacatepéquez,Antigua Guatemala,2022,1,1
1,8,7,Guatemala,San Juan Sacatepéquez,2022,1,1
1,8,7,Guatemala,Villa Nueva,2022,1,1
1,8,9,Alta Verapaz,San Cristóbal Verapaz,2022,1,6
10,8,0,El Progreso,Guastatoya,2022,1,3
10,8,1,El Progreso,Sanarate,2022,1,1
10,8,16,Escuintla,Tiquisate,2022,1,2
10,8,17,Retalhuleu,Retalhuleu,2022,1,1
10,8,17,Retalhuleu,San Martín Zapotitlán,2022,1,3
10,8,20,Santa Rosa,Cuilapa,2022,1,1
10,8,22,Escuintla,Escuintla,2022,1,1
10,8,22,Guatemala,Mixco,2022,1,2
10,8,22,Suchitepéquez,Mazatenango,2022,1,1
10,8,4,Quiché,Santa Cruz del Quiché,2022,1,3
10,8,7,Guatemala,Mixco,2022,1,1
10,8,7,Huehuetenango,Chiantla,2022,1,1
11,8,0,Escuintla,Palín,2022,1,2
11,8,0,Guatemala,Villa Nueva,2022,1,1
11,8,0,San Marcos,Pajapita,2022,1,1
11,8,1,Retalhuleu,El Asintal,2022,1,4
11,8,10,Guatemala,Guatemala,2022,1,1
11,8,11,Guatemala,Guatemala,2022,1,1
11,8,14,Guatemala,Mixco,2022,1,2
11,8,18,Guatemala,Villa Canales,2022,1,1
11,8,20,Guatemala,Guatemala,2022,1,1
11,8,20,Guatemala,San Juan Sacatepéquez,2022,1,1
11,8,20,Jutiapa,Jalpatagua,2022,1,1
11,8,20,Petén,Flores,2022,1,1
11,8,20,Sololá,Santa Clara la Laguna,2022,1,2
11,8,21,Guatemala,San Juan Sacatepéquez,2022,1,1
11,8,23,Quetzaltenango,Coatepeque,2022,1,1
11,8,3,Guatemala,Guatemala,2022,1,1
11,8,6,Petén,San Francisco,2022,1,8
11,8,8,Guatemala,Guatemala,2022,1,1
11,8,9,Baja Verapaz,San Jerónimo,2022,1,2
11,8,9,Guatemala,Villa Canales,2022,1,2
12,8,0,Guatemala,Santa Catarina Pinula,2022,1,1
12,8,14,Guatemala,Mixco,2022,1,1
12,8,14,Izabal,Puerto Barrios,2022,1,1
12,8,16,Guatemala,Guatemala,2022,1,2
12,8,17,Guatemala,Guatemala,2022,1,3
12,8,17,Zacapa,Río Hondo,2022,1,1
12,8,18,Guatemala,Villa Canales,2022,1,1
12,8,19,Escuintla,Santa Lucía Cotzumalguapa,2022,1,1
12,8,19,Izabal,Puerto Barrios,2022,1,1
12,8,19,Quiché,Joyabaj,2022,1,1
12,8,21,Guatemala,Amatitlán,2022,1,2
12,8,21,Guatemala,Guatemala,2022,1,1
12,8,6,Alta Verapaz,Cobán,2022,1,2
12,8,7,Guatemala,Guatemala,2022,1,1
13,8,0,Chimaltenango,Santa Cruz Balanyá,2022,1,1
13,8,0,Guatemala,Amatitlán,2022,1,2
13,8,0,Santa Rosa,Taxisco,2022,1,2
13,8,1,Guatemala,Guatemala,2022,1,3
13,8,10,Escuintla,Escuintla,2022,1,1
13,8,11,Jutiapa,Pasaco,2022,1,4
13,8,12,Guatemala,San Raymundo,2022,1,13
13,8,13,Guatemala,Guatemala,2022,1,1
13,8,15,Guatemala,San Juan Sacatepéquez,2022,1,1
13,8,16,Guatemala,Guatemala,2022,1,1
13,8,17,Escuintla,Escuintla,2022,1,1
13,8,17,Guatemala,Petapa,2022,1,1
13,8,18,Guatemala,Villa Nueva,2022,1,1
13,8,19,Chiquimula,Chiquimula,2022,1,1
13,8,19,Chiquimula,San Jacinto,2022,1,1
13,8,19,El Progreso,Guastatoya,2022,1,1
13,8,19,El Progreso,San Antonio la Paz,2022,1,1
13,8,19,Guatemala,Guatemala,2022,1,1
13,8,19,Sacatepéquez,Ciudad Vieja,2022,1,1
13,8,2,Guatemala,Guatemala,2022,1,1
13,8,2,Sololá,Panajachel,2022,1,1
13,8,20,El Progreso,San Agustín Acasaguastlán,2022,1,1
13,8,20,Escuintla,Guanagazapa,2022,1,1
13,8,20,Guatemala,Guatemala,2022,1,1
13,8,20,Retalhuleu,Santa Cruz Muluá,2022,1,1
13,8,21,Alta Verapaz,Cobán,2022,1,2
13,8,21,Guatemala,Guatemala,2022,1,3
13,8,22,Guatemala,Guatemala,2022,1,1
13,8,22,Guatemala,Mixco,2022,1,1
13,8,22,Guatemala,Villa Nueva,2022,1,1
13,8,22,Jutiapa,Jutiapa,2022,1,1
13,8,22,Quetzaltenango,Quetzaltenango,2022,1,1
13,8,22,Santa Rosa,Santa Rosa de Lima,2022,1,1
13,8,23,Guatemala,Mixco,2022,1,4
13,8,3,Guatemala,Guatemala,2022,1,1
13,8,4,Guatemala,Petapa,2022,1,1
13,8,4,Quetzaltenango,Quetzaltenango,2022,1,1
13,8,7,Guatemala,Mixco,2022,1,4
13,8,8,Escuintla,San José,2022,1,1
13,8,9,Guatemala,Guatemala,2022,1,1
14,8,0,Guatemala,Guatemala,2022,1,2
14,8,0,Guatemala,Villa Nueva,2022,1,1
14,8,0,Sacatepéquez,San Lucas Sacatepéquez,2022,1,1
14,8,0,San Marcos,Ixchiguán,2022,1,2
14,8,1,Escuintla,Palín,2022,1,2
14,8,10,Guatemala,Guatemala,2022,1,1
14,8,10,Totonicapán,San Cristóbal Totonicapán,2022,1,1
14,8,11,Jalapa,Jalapa,2022,1,3
14,8,12,Jutiapa,Quesada,2022,1,1
14,8,12,Sacatepéquez,Ciudad Vieja,2022,1,2
14,8,12,Sacatepéquez,Sumpango,2022,1,7
14,8,13,Baja Verapaz,Granados,2022,1,2
14,8,13,Quiché,Santa Cruz del Quiché,2022,1,1
14,8,13,Santa Rosa,Pueblo Nuevo Viñas,2022,1,4
14,8,15,Guatemala,San Juan Sacatepéquez,2022,1,1
14,8,15,Quiché,Pachalum,2022,1,1
14,8,16,Escuintla,Escuintla,2022,1,2
14,8,18,Jutiapa,Atescatempa,2022,1,2
14,8,2,Guatemala,Mixco,2022,1,1
14,8,2,Sacatepéquez,Antigua Guatemala,2022,1,1
14,8,20,Escuintla,Guanagazapa,2022,1,1
14,8,21,Alta Verapaz,Chisec,2022,1,2
14,8,22,Baja Verapaz,Purulhá,2022,1,1
14,8,22,Baja Verapaz,San Jerónimo,2022,1,1
14,8,22,Izabal,Puerto Barrios,2022,1,2
14,8,22,Petén,San Andrés,2022,1,1
14,8,23,Guatemala,San Juan Sacatepéquez,2022,1,2
14,8,23,Sacatepéquez,Antigua Guatemala,2022,1,2
14,8,4,Guatemala,Mixco,2022,1,3
14,8,5,Zacapa,Zacapa,2022,1,3
14,8,6,Alta Verapaz,Cobán,2022,1,1
14,8,7,Escuintla,Escuintla,2022,1,1
14,8,8,Escuintla,Escuintla,2022,1,1
14,8,9,Quetzaltenango,Coatepeque,2022,1,2
15,8,0,Chimaltenango,Chimaltenango,2022,1,1
15,8,11,Jutiapa,Quesada,2022,1,4
15,8,12,Jalapa,San Pedro Pinula,2022,1,2
15,8,14,Retalhuleu,Retalhuleu,2022,1,2
15,8,15,Zacapa,Estanzuela,2022,1,2
15,8,16,Izabal,Morales,2022,1,1
15,8,16,Jalapa,San Luis Jilotepeque,2022,1,1
15,8,16,Zacapa,Estanzuela,2022,1,2
15,8,18,Guatemala,Villa Nueva,2022,1,1
15,8,20,Guatemala,Guatemala,2022,1,1
15,8,21,Guatemala,Villa Canales,2022,1,2
15,8,3,Jutiapa,Jutiapa,2022,1,1
15,8,5,Santa Rosa,Santa Rosa de Lima,2022,1,1
15,8,8,Guatemala,San Pedro Ayampuc,2022,1,1
15,8,8,Izabal,Puerto Barrios,2022,1,1
15,8,8,Quetzaltenango,Quetzaltenango,2022,1,4
16,8,12,Guatemala,Guatemala,2022,1,1
16,8,12,Guatemala,Villa Nueva,2022,1,1
16,8,14,Guatemala,Villa Nueva,2022,1,1
16,8,16,Guatemala,Villa Nueva,2022,1,1
16,8,17,Huehuetenango,Huehuetenango,2022,1,1
16,8,19,Guatemala,San Juan Sacatepéquez,2022,1,1
16,8,2,Guatemala,Guatemala,2022,1,2
16,8,20,Izabal,Morales,2022,1,1
16,8,20,Sololá,Sololá,2022,1,1
16,8,22,Guatemala,Guatemala,2022,1,1
16,8,23,Jutiapa,San José Acatempa,2022,1,1
16,8,23,Sacatepéquez,Santiago Sacatepéquez,2022,1,1
16,8,6,Sololá,Sololá,2022,1,3
17,8,12,Guatemala,Mixco,2022,1,1
17,8,12,Jutiapa,Quesada,2022,1,1
17,8,14,Guatemala,Villa Nueva,2022,1,1
17,8,16,Escuintla,Santa Lucía Cotzumalguapa,2022,1,1
17,8,17,Guatemala,Amatitlán,2022,1,1
17,8,17,Guatemala,Villa Canales,2022,1,1
17,8,18,Baja Verapaz,Purulhá,2022,1,1
17,8,19,Escuintla,Escuintla,2022,1,1
17,8,19,Guatemala,Guatemala,2022,1,1
17,8,19,Guatemala,Santa Catarina Pinula,2022,1,1
17,8,19,Izabal,El Estor,2022,1,1
17,8,19,Petén,Flores,2022,1,1
17,8,20,San Marcos,San Marcos,2022,1,1
17,8,21,Petén,Flores,2022,1,1
17,8,23,Guatemala,Villa Nueva,2022,1,2
17,8,5,Guatemala,Guatemala,2022,1,1
18,8,0,Chiquimula,Chiquimula,2022,1,1
18,8,0,Quetzaltenango,La Esperanza,2022,1,1
18,8,11,Chimaltenango,Santa Cruz Balanyá,2022,1,2
18,8,11,Guatemala,Guatemala,2022,1,1
18,8,11,Guatemala,Santa Catarina Pinula,2022,1,1
18,8,12,Guatemala,Mixco,2022,1,1
18,8,14,Quetzaltenango,Quetzaltenango,2022,1,1
18,8,15,Guatemala,Guatemala,2022,1,1
18,8,16,Huehuetenango,San Pedro Necta,2022,1,1
18,8,18,El Progreso,Sanarate,2022,1,1
18,8,19,Baja Verapaz,Rabinal,2022,1,2
18,8,20,Guatemala,Mixco,2022,1,1
18,8,20,Guatemala,Villa Nueva,2022,1,1
18,8,22,Escuintla,Escuintla,2022,1,2
18,8,22,Guatemala,Guatemala,2022,1,1
18,8,23,Chimaltenango,Chimaltenango,2022,1,1
18,8,23,Guatemala,Mixco,2022,1,1
18,8,23,Totonicapán,Totonicapán,2022,1,2
18,8,3,Guatemala,Guatemala,2022,1,2
18,8,6,Chiquimula,Chiquimula,2022,1,2
19,8,0,El Progreso,Guastatoya,2022,1,5
19,8,0,Jutiapa,Jutiapa,2022,1,2
19,8,0,San Marcos,Ayutla,2022,1,2
19,8,11,Chimaltenango,Chimaltenango,2022,1,1
19,8,11,Chiquimula,Chiquimula,2022,1,2
19,8,12,Alta Verapaz,San Pedro Carchá,2022,1,1
19,8,15,Santa Rosa,Oratorio,2022,1,1
19,8,17,Guatemala,Amatitlán,2022,1,2
19,8,17,Guatemala,Chinautla,2022,1,4
19,8,17,Guatemala,Guatemala,2022,1,1
19,8,17,Izabal,Puerto Barrios,2022,1,1
19,8,19,Chimaltenango,Tecpán Guatemala,2022,1,1
19,8,19,Guatemala,Guatemala,2022,1,1
19,8,19,Guatemala,Mixco,2022,1,1
19,8,21,Guatemala,Mixco,2022,1,1
19,8,22,Suchitepéquez,San Antonio Suchitepéquez,2022,1,1
19,8,22,Zacapa,Gualán,2022,1,4
19,8,3,Guatemala,Villa Canales,2022,1,1
19,8,3,Huehuetenango,La Democracia,2022,1,1
19,8,7,Escuintla,Palín,2022,1,1
19,8,7,Guatemala,Villa Nueva,2022,1,11
19,8,9,Chimaltenango,Chimaltenango,2022,1,1
19,8,9,Guatemala,Guatemala,2022,1,1
2,8,0,Sacatepéquez,Antigua Guatemala,2022,1,1
2,8,10,San Marcos,Ixchiguán,2022,1,1
2,8,12,Retalhuleu,Retalhuleu,2022,1,1
2,8,13,Guatemala,Mixco,2022,1,2
2,8,14,Zacapa,Gualán,2022,1,1
2,8,19,Guatemala,Villa Canales,2022,1,1
2,8,19,Huehuetenango,Huehuetenango,2022,1,2
2,8,21,Guatemala,Mixco,2022,1,1
2,8,23,Escuintla,Palín,2022,1,2
2,8,5,Guatemala,San Pedro Ayampuc,2022,1,2
2,8,6,Alta Verapaz,Santa Cruz Verapaz,2022,1,1
2,8,8,Alta Verapaz,Tamahú,2022,1,1
20,8,10,Guatemala,Guatemala,2022,1,1
20,8,11,Guatemala,Guatemala,2022,1,1
20,8,13,Guatemala,Guatemala,2022,1,2
20,8,13,Guatemala,Villa Nueva,2022,1,1
20,8,16,Escuintla,Escuintla,2022,1,1
