dia_ocu,mes_ocu,hora_ocu,depto_ocu,mupio_ocu,año_ocu,numero_vehiculos_involucrados,fallecidos,lesionados
10,5,11,13,1320,2018,1,0,1
10,5,11,3,309,2018,1,0,0
10,5,14,1,109,2018,1,0,1
10,5,14,12,1230,2018,1,1,0
10,5,14,14,1401,2018,1,0,1
10,5,15,1,101,2018,4,2,2
10,5,18,1,101,2018,1,0,2
10,5,18,15,1501,2018,1,0,1
10,5,19,1,101,2018,1,0,1
10,5,19,1,109,2018,1,0,1
10,5,21,1,101,2018,2,0,1
10,5,21,1,109,2018,1,0,1
10,5,21,11,1101,2018,1,0,0
10,5,22,2,203,2018,1,0,1
10,5,7,5,510,2018,1,0,1
10,5,8,1,109,2018,1,0,2
10,5,9,2,208,2018,1,0,1
11,5,10,1,112,2018,1,0,1
11,5,10,15,1504,2018,1,0,3
11,5,14,1,101,2018,1,0,1
11,5,14,16,1615,2018,1,0,1
11,5,15,1,101,2018,2,1,1
11,5,18,8,801,2018,1,0,3
11,5,20,19,1902,2018,1,0,1
11,5,20,6,602,2018,1,0,1
11,5,3,10,1021,2018,1,0,4
11,5,5,9,901,2018,1,1,0
11,5,7,1,117,2018,1,0,1
11,5,9,1,101,2018,1,0,1
12,5,0,4,406,2018,1,1,0
12,5,1,1,101,2018,1,0,1
12,5,1,10,1001,2018,1,0,3
12,5,10,12,1202,2018,1,0,8
12,5,11,1,101,2018,1,0,1
12,5,14,6,601,2018,1,1,0
12,5,15,1,101,2018,1,0,1
12,5,17,1,101,2018,2,0,3
12,5,18,10,1017,2018,1,0,1
12,5,18,6,601,2018,1,1,1
12,5,20,1,101,2018,2,0,2
12,5,20,1,117,2018,1,0,1
12,5,20,10,1021,2018,1,0,1
12,5,20,3,312,2018,1,0,1
12,5,21,2,207,2018,1,0,1
12,5,22,1,111,2018,1,0,2
12,5,23,1,109,2018,1,0,1
12,5,4,5,502,2018,1,1,0
12,5,5,19,1906,2018,1,1,0
12,5,7,1,101,2018,1,0,1
12,5,7,1,115,2018,1,0,1
13,5,0,19,1904,2018,1,1,0
13,5,0,20,2004,2018,1,1,0
13,5,11,1,102,2018,1,0,1
13,5,12,19,1901,2018,1,1,0
13,5,14,1,101,2018,1,0,1
13,5,14,2,208,2018,1,0,1
13,5,14,20,2001,2018,1,0,2
13,5,15,10,1013,2018,1,0,1
13,5,16,6,601,2018,1,0,2
13,5,18,11,1106,2018,1,0,2
13,5,18,3,301,2018,1,0,1
13,5,19,18,1801,2018,1,0,1
13,5,20,1,101,2018,1,0,2
13,5,20,5,509,2018,1,0,2
13,5,21,18,1801,2018,1,0,1
13,5,21,4,401,2018,1,0,4
13,5,23,1,117,2018,1,0,1
13,5,9,1,101,2018,1,0,2
14,5,0,1,101,2018,1,0,1
14,5,0,16,1613,2018,1,0,0
14,5,10,1,101,2018,1,0,1
14,5,10,19,1905,2018,1,0,1
14,5,11,1,117,2018,1,0,1
14,5,13,1,117,2018,1,0,1
14,5,14,4,403,2018,1,0,1
14,5,15,1,112,2018,1,0,1
14,5,16,15,1508,2018,1,2,6
14,5,19,9,901,2018,1,0,1
14,5,2,1,101,2018,1,0,1
14,5,20,1,104,2018,1,0,1
14,5,6,1,101,2018,1,0,1
14,5,6,3,308,2018,1,0,1
14,5,8,5,509,2018,1,4,0
14,5,9,14,1413,2018,1,0,1
15,5,10,16,1613,2018,1,1,0
15,5,10,5,509,2018,1,1,2
15,5,11,14,1412,2018,1,0,3
15,5,15,1,112,2018,1,0,2
15,5,17,1,117,2018,1,0,1
15,5,17,4,413,2018,1,0,0
15,5,17,7,713,2018,1,0,0
15,5,19,1,117,2018,1,0,1
15,5,19,7,701,2018,1,0,1
15,5,3,1,109,2018,1,0,1
15,5,8,9,904,2018,1,1,0
16,5,11,1,101,2018,1,0,1
16,5,16,6,602,2018,1,0,1
16,5,19,22,2201,2018,1,0,2
16,5,19,5,504,2018,1,1,0
16,5,2,1,101,2018,1,0,1
16,5,21,10,1001,2018,1,1,0
16,5,21,2,206,2018,1,0,1
16,5,22,19,1904,2018,1,0,2
16,5,23,1,101,2018,1,0,1
16,5,23,1,109,2018,1,0,1
16,5,3,1,101,2018,1,1,0
16,5,8,16,1617,2018,1,1,0
16,5,9,8,802,2018,1,1,0
16,5,9,9,914,2018,1,0,2
17,5,11,1,101,2018,1,0,1
17,5,11,1,117,2018,1,0,1
17,5,12,1,112,2018,1,0,1
17,5,12,13,1301,2018,1,0,1
17,5,12,8,802,2018,1,0,1
17,5,13,1,101,2018,1,1,0
17,5,14,5,501,2018,1,0,1
17,5,16,6,612,2018,1,0,1
17,5,17,5,502,2018,1,1,7
17,5,17,6,609,2018,1,0,1
17,5,18,5,513,2018,1,1,0
17,5,19,1,117,2018,1,0,1
17,5,19,4,412,2018,1,0,1
17,5,20,2,203,2018,1,0,1
17,5,22,15,1504,2018,1,0,1
17,5,22,18,1802,2018,1,2,0
17,5,23,1,110,2018,1,1,0
17,5,3,1,109,2018,1,0,2
17,5,5,1,101,2018,1,1,0
17,5,6,1,101,2018,1,1,0
17,5,8,1,109,2018,1,0,1
17,5,9,1,117,2018,1,0,0
18,5,0,12,1230,2018,1,0,2
18,5,1,2,201,2018,1,0,2
18,5,10,1,101,2018,1,0,1
18,5,12,1,107,2018,1,0,1
18,5,12,10,1010,2018,1,1,0
18,5,12,9,901,2018,1,0,0
18,5,16,5,513,2018,1,1,0
18,5,17,1,101,2018,1,0,1
18,5,17,16,1614,2018,1,0,2
18,5,17,6,602,2018,1,0,1
18,5,18,13,1317,2018,1,3,0
18,5,20,1,110,2018,1,0,1
18,5,20,20,2001,2018,1,0,1
18,5,21,1,110,2018,1,0,2
18,5,22,1,101,2018,1,0,2
18,5,3,2,201,2018,1,0,1
18,5,9,1,107,2018,1,1,0
18,5,9,1,117,2018,1,0,0
19,5,0,11,1107,2018,1,0,1
19,5,11,17,1706,2018,1,0,1
19,5,11,19,1903,2018,1,1,1
19,5,12,1,101,2018,2,0,2
19,5,14,20,2009,2018,1,0,1
19,5,15,15,1503,2018,1,1,0
19,5,15,6,602,2018,1,1,1
19,5,16,5,506,2018,1,0,1
19,5,17,15,1503,2018,1,0,1
19,5,18,1,109,2018,1,0,1
19,5,18,17,1708,2018,1,0,1
19,5,18,22,2214,2018,1,1,1
19,5,19,4,401,2018,1,0,1
19,5,19,9,901,2018,1,0,1
19,5,20,19,1901,2018,1,1,0
19,5,21,1,101,2018,2,0,3
19,5,22,7,701,2018,1,3,0
19,5,23,19,1903,2018,1,0,1
19,5,23,3,313,2018,1,0,1
19,5,3,1,109,2018,1,0,1
19,5,4,1,101,2018,1,0,1
19,5,5,1,101,2018,1,0,1
19,5,7,10,1014,2018,1,1,0
19,5,7,7,701,2018,1,1,0
2,5,11,1,109,2018,1,0,1
2,5,13,1,101,2018,1,0,1
2,5,14,12,1216,2018,1,1,1
2,5,16,12,1215,2018,1,0,2
2,5,17,1,101,2018,1,0,2
2,5,17,20,2001,2018,1,0,1
2,5,20,2,204,2018,1,0,1
2,5,21,11,1101,2018,1,0,3
2,5,21,4,401,2018,1,0,1
2,5,23,1,101,2018,1,0,3
2,5,6,11,1103,2018,1,0,2
20,5,0,1,109,2018,1,0,1
20,5,0,14,1413,2018,1,0,0
20,5,0,5,501,2018,1,0,1
20,5,0,6,611,2018,1,1,0
20,5,1,1,101,2018,1,1,1
20,5,1,19,1901,2018,1,0,2
20,5,1,21,2101,2018,1,0,1
20,5,1,7,710,2018,1,0,1
20,5,10,1,101,2018,1,0,1
20,5,10,14,1405,2018,1,0,2
20,5,11,17,1701,2018,1,1,1
20,5,17,1,101,2018,1,0,1
20,5,17,1,108,2018,1,0,2
20,5,17,5,505,2018,1,0,1
20,5,18,1,101,2018,1,0,2
20,5,19,18,1801,2018,1,1,0
20,5,20,17,1703,2018,1,0,2
20,5,21,19,1901,2018,1,1,0
20,5,21,19,1903,2018,1,1,3
20,5,22,1,109,2018,1,0,0
20,5,4,13,1310,2018,1,0,5
20,5,6,9,920,2018,1,1,0
20,5,9,1,109,2018,1,0,1
20,5,9,5,514,2018,1,0,1
21,5,12,19,1904,2018,1,0,2
21,5,12,3,308,2018,1,0,2
21,5,14,18,1801,2018,1,0,1
21,5,14,22,2201,2018,1,0,1
21,5,17,1,113,2018,1,0,1
21,5,17,1,115,2018,1,0,4
21,5,17,13,1301,2018,1,0,2
21,5,2,1,101,2018,1,0,0
21,5,2,1,103,2018,1,0,1
21,5,2,14,1404,2018,1,0,1
21,5,20,1,101,2018,2,0,4
21,5,22,1,101,2018,2,1,1
21,5,22,6,601,2018,1,0,2
21,5,6,1,101,2018,1,0,1
21,5,7,1,101,2018,1,0,1
21,5,7,1,109,2018,1,1,0
21,5,9,19,1901,2018,1,0,1
21,5,9,3,308,2018,1,0,1
21,5,9,9,914,2018,1,1,0
22,5,0,1,101,2018,1,0,1
22,5,0,18,1801,2018,1,0,1
22,5,11,1,101,2018,1,0,2
22,5,11,22,2201,2018,1,0,2
22,5,11,6,608,2018,1,0,1
22,5,13,20,2001,2018,1,0,1
22,5,15,1,101,2018,1,0,1
22,5,16,1,107,2018,1,0,1
22,5,16,22,2201,2018,1,0,1
22,5,18,1,113,2018,1,0,2
22,5,8,12,1211,2018,1,0,3
23,5,0,1,117,2018,1,0,2
23,5,12,1,101,2018,1,0,1
23,5,14,1,112,2018,1,0,1
23,5,15,12,1214,2018,1,0,1
23,5,16,6,601,2018,1,1,0
23,5,18,12,1201,2018,1,1,0
23,5,20,1,111,2018,1,0,2
23,5,21,1,101,2018,1,0,1
23,5,21,1,109,2018,1,0,1
23,5,6,16,1613,2018,1,1,0
23,5,8,8,801,2018,1,0,1
24,5,12,22,2205,2018,1,0,0
24,5,13,14,1412,2018,1,0,3
24,5,14,1,101,2018,2,0,2
24,5,14,18,1801,2018,1,0,1
24,5,17,1,117,2018,1,0,1
24,5,17,15,1508,2018,1,0,0
24,5,18,1,101,2018,1,0,1
24,5,19,10,1001,2018,1,0,1
24,5,21,1,109,2018,1,0,1
24,5,5,8,801,2018,1,0,0
24,5,7,1,101,2018,1,0,1
24,5,8,9,901,2018,1,0,1
25,5,0,1,101,2018,1,1,0
25,5,0,1,117,2018,1,0,1
25,5,0,19,1903,2018,1,0,1
25,5,0,22,2205,2018,1,0,1
25,5,0,6,602,2018,1,1,2
25,5,11,9,901,2018,1,1,0
25,5,15,19,1903,2018,1,0,1
25,5,19,13,1301,2018,1,0,0
25,5,21,15,1501,2018,1,0,1
25,5,22,1,117,2018,1,0,1
25,5,22,5,513,2018,1,0,1
26,5,1,20,2001,2018,1,0,1
26,5,13,16,1614,2018,1,1,0
26,5,14,1,101,2018,1,0,3
26,5,14,17,1707,2018,1,0,1
26,5,15,3,301,2018,1,0,1
26,5,15,5,501,2018,1,0,1
26,5,17,19,1906,2018,1,1,1
26,5,19,1,101,2018,1,0,1
26,5,19,17,1711,2018,1,0,1
26,5,2,1,101,2018,2,0,2
26,5,20,19,1901,2018,1,0,0
26,5,20,5,501,2018,1,0,2
26,5,21,19,1901,2018,1,0,1
26,5,23,1,101,2018,1,0,1
26,5,5,3,308,2018,1,1,0
26,5,6,6,608,2018,1,1,0
27,5,0,1,105,2018,1,0,1
27,5,0,11,1101,2018,1,0,4
27,5,10,17,1702,2018,1,1,0
27,5,10,5,501,2018,1,0,1
27,5,12,1,101,2018,3,0,6
27,5,12,2,201,2018,1,2,1
27,5,18,1,101,2018,1,0,2
27,5,19,1,101,2018,1,0,2
27,5,19,1,117,2018,1,0,1
27,5,19,16,1617,2018,1,1,0
27,5,2,12,1201,2018,1,1,0
27,5,2,20,2001,2018,1,1,1
27,5,20,1,106,2018,1,0,2
27,5,20,15,1503,2018,1,0,2
27,5,21,1,112,2018,1,0,2
27,5,22,18,1801,2018,1,1,0
27,5,3,19,1904,2018,1,0,1
27,5,6,5,501,2018,1,1,0
27,5,8,6,601,2018,1,0,1
27,5,9,1,101,2018,1,0,1
28,5,12,1,109,2018,1,0,1
28,5,13,4,406,2018,1,1,0
28,5,15,22,2207,2018,1,1,0
28,5,16,1,111,2018,1,0,1
28,5,16,20,2003,2018,1,0,0
28,5,17,12,1215,2018,1,0,1
28,5,18,13,1320,2018,1,0,0
28,5,18,20,2001,2018,1,0,0
28,5,18,5,502,2018,1,0,1
28,5,8,2,204,2018,1,0,2
29,5,10,1,101,2018,1,0,1
29,5,10,1,117,2018,1,0,1
29,5,10,18,1801,2018,1,0,2
29,5,11,20,2001,2018,1,0,1
29,5,12,4,402,2018,1,0,1
29,5,15,15,1501,2018,1,0,2
29,5,16,20,2006,2018,1,1,0
29,5,19,20,2001,2018,1,0,1
29,5,20,1,101,2018,1,0,1
29,5,20,1,117,2018,1,0,1
29,5,20,20,2001,2018,1,1,0
29,5,20,9,901,2018,1,1,1
29,5,23,1,101,2018,1,0,1
29,5,23,3,304,2018,1,0,1
29,5,7,1,101,2018,1,0,1
3,5,11,1,101,2018,1,0,0
3,5,11,5,501,2018,1,0,1
3,5,13,1,101,2018,1,0,1
3,5,13,14,1402,2018,1,0,1
3,5,15,1,101,2018,1,0,1
3,5,19,14,1402,2018,1,0,2
3,5,19,17,1710,2018,1,0,1
3,5,22,1,101,2018,1,0,1
3,5,22,16,1615,2018,1,0,1
30,5,1,2,202,2018,1,0,0
30,5,10,1,101,2018,1,0,0
30,5,14,1,101,2018,1,0,1
30,5,14,21,2101,2018,1,0,2
30,5,15,18,1801,2018,1,0,1
30,5,20,20,2001,2018,1,0,1
30,5,21,1,112,2018,1,0,2
31,5,10,1,101,2018,1,0,1
31,5,13,11,1104,2018,1,0,1
31,5,14,12,1212,2018,1,0,2
31,5,15,1,101,2018,1,0,2
31,5,15,17,1701,2018,1,0,1
31,5,15,20,2001,2018,1,0,2
31,5,16,22,2201,2018,1,0,1
31,5,17,7,704,2018,1,0,1
31,5,18,10,1001,2018,1,0,1
31,5,19,1,108,2018,1,0,2
31,5,19,10,1008,2018,1,0,1
31,5,20,19,1904,2018,1,1,0
31,5,21,1,101,2018,1,0,1
31,5,21,2,207,2018,1,0,1
31,5,21,20,2001,2018,1,0,1
31,5,21,4,401,2018,1,0,0
31,5,22,1,113,2018,1,0,1
4,5,1,1,101,2018,1,0,2
4,5,1,1,110,2018,1,0,2
4,5,11,1,101,2018,1,0,2
4,5,12,15,1503,2018,1,2,0
4,5,17,16,1601,2018,1,0,1
4,5,18,1,117,2018,1,0,1
4,5,18,17,1706,2018,1,3,0
4,5,19,1,101,2018,1,1,1
4,5,22,6,606,2018,1,1,4
4,5,8,1,101,2018,1,0,1
4,5,8,14,1401,2018,1,2,0
4,5,8,8,801,2018,1,1,0
4,5,9,3,312,2018,1,0,2
5,5,10,1,117,2018,1,0,1
5,5,11,1,101,2018,1,0,1
5,5,11,4,403,2018,1,0,1
5,5,13,4,409,2018,1,0,2
5,5,14,1,101,2018,1,0,1
5,5,15,16,1614,2018,1,0,2
5,5,16,2,208,2018,1,1,1
5,5,17,5,512,2018,1,0,1
5,5,18,1,101,2018,1,1,1
5,5,18,1,108,2018,1,0,3
5,5,18,19,1905,2018,1,0,0
5,5,19,11,1104,2018,1,0,2
5,5,21,5,509,2018,1,1,0
5,5,22,1,101,2018,1,0,1
5,5,23,1,106,2018,1,0,1
5,5,23,4,413,2018,1,0,2
5,5,3,3,303,2018,1,1,0
5,5,6,1,101,2018,1,0,1
5,5,7,1,101,2018,1,0,1
5,5,7,21,2101,2018,1,1,1
5,5,8,1,109,2018,1,0,1
6,5,0,14,1401,2018,1,0,1
6,5,10,3,303,2018,1,0,1
6,5,11,9,901,2018,1,0,1
6,5,12,1,101,2018,1,0,1
6,5,14,3,301,2018,1,0,1
6,5,16,11,1105,2018,1,0,1
6,5,19,12,1202,2018,1,0,1
6,5,19,19,1901,2018,1,0,2
6,5,19,19,1903,2018,1,0,5
6,5,19,6,610,2018,1,0,1
6,5,2,16,1609,2018,1,2,0
6,5,20,1,101,2018,1,0,2
6,5,20,20,2001,2018,1,1,4
6,5,21,1,101,2018,1,0,1
6,5,21,18,1804,2018,1,1,0
6,5,21,19,1903,2018,1,0,0
6,5,22,15,1503,2018,1,0,2
6,5,22,17,1708,2018,1,0,2
6,5,23,5,505,2018,1,1,0
6,5,4,1,101,2018,1,0,2
6,5,4,1,113,2018,1,0,0
6,5,7,20,2001,2018,1,0,1
7,5,0,5,509,2018,1,1,0
7,5,10,1,101,2018,1,0,1
7,5,12,19,1903,2018,1,0,2
7,5,14,12,1220,2018,1,0,3
7,5,14,4,409,2018,1,0,1
7,5,17,10,1001,2018,1,0,0
7,5,17,17,1701,2018,1,0,1
7,5,17,3,301,2018,1,0,1
7,5,20,1,101,2018,1,0,1
7,5,21,19,1901,2018,1,0,2
7,5,23,3,312,2018,1,0,1
7,5,3,1,109,2018,1,0,2
7,5,5,1,110,2018,1,1,0
7,5,6,2,201,2018,1,1,3
7,5,7,1,101,2018,1,0,0
8,5,10,18,1803,2018,1,0,2
8,5,15,1,101,2018,1,0,1
8,5,15,6,601,2018,1,0,3
8,5,17,4,413,2018,1,0,0
8,5,18,1,101,2018,1,0,2
8,5,19,1,101,2018,1,0,1
8,5,19,9,901,2018,1,0,1
8,5,20,1,101,2018,1,0,1
8,5,20,19,1901,2018,1,0,1
8,5,21,17,1707,2018,1,1,0
8,5,22,16,1601,2018,1,0,1
8,5,6,1,101,2018,1,0,1
8,5,9,17,1701,2018,1,0,1
9,5,1,1,101,2018,1,0,1
9,5,10,1,101,2018,1,0,0
9,5,11,22,2201,2018,1,0,2
9,5,13,1,106,2018,1,0,1
9,5,13,17,1703,2018,1,0,1
9,5,14,1,101,2018,1,0,1
9,5,14,1,117,2018,1,0,1
9,5,14,3,309,2018,1,0,3
9,5,17,1,101,2018,1,0,1
9,5,20,1,101,2018,1,0,1
9,5,21,12,1201,2018,1,0,4
9,5,21,6,611,2018,1,1,0
9,5,22,17,1706,2018,1,0,1
9,5,6,1,102,2018,1,0,1
9,5,8,9,912,2018,1,0,1
1,6,0,1,101,2018,2,1,2
1,6,11,1,109,2018,1,0,1
1,6,11,1,117,2018,1,0,1
1,6,14,1,101,2018,1,0,1
1,6,17,1,101,2018,1,0,1
1,6,18,12,1212,2018,1,0,1
1,6,20,10,1002,2018,1,0,2
1,6,23,18,1804,2018,1,0,2
1,6,4,1,101,2018,1,0,1
1,6,8,1,101,2018,1,0,1
1,6,8,10,1001,2018,1,1,0
1,6,8,20,2009,2018,1,1,1
1,6,8,5,511,2018,1,0,4
1,6,9,16,1601,2018,1,0,1
10,6,1,1,101,2018,1,1,1
10,6,1,15,1508,2018,1,0,1
10,6,1,4,401,2018,1,1,0
10,6,10,5,504,2018,1,0,1
10,6,15,19,1903,2018,1,0,1
10,6,17,5,501,2018,1,1,0
10,6,19,14,1420,2018,1,1,0
10,6,2,1,101,2018,1,1,0
10,6,21,10,1021,2018,1,1,1
10,6,22,1,101,2018,1,1,0
10,6,22,1,112,2018,1,0,1
10,6,23,19,1901,2018,1,1,0
10,6,8,20,2001,2018,1,1,0
11,6,12,14,1401,2018,1,0,1
11,6,13,1,109,2018,1,0,1
11,6,18,16,1604,2018,1,0,1
11,6,18,18,1801,2018,1,0,1
11,6,18,2,205,2018,1,0,1
11,6,20,1,101,2018,1,0,3
11,6,21,1,112,2018,1,0,1
11,6,21,8,801,2018,1,0,1
11,6,22,18,1801,2018,1,0,1
11,6,22,20,2001,2018,1,0,1
11,6,6,1,102,2018,1,0,1
11,6,8,1,101,2018,1,0,1
11,6,8,1,113,2018,1,0,3
11,6,9,1,106,2018,1,0,1
12,6,11,14,1410,2018,1,0,1
12,6,11,22,2215,2018,1,2,0
12,6,17,1,117,2018,1,0,2
12,6,17,18,1801,2018,1,0,1
12,6,18,1,101,2018,2,0,2
12,6,18,17,1711,2018,1,0,1
12,6,18,18,1805,2018,1,0,9
12,6,19,1,101,2018,1,0,1
12,6,21,1,110,2018,1,0,1
12,6,22,18,1801,2018,1,1,0
12,6,23,1,111,2018,1,0,1
12,6,7,1,102,2018,1,0,1
13,6,1,14,1420,2018,1,0,3
13,6,10,4,403,2018,1,0,1
13,6,12,1,109,2018,1,0,0
13,6,14,9,901,2018,1,1,0
13,6,15,5,501,2018,1,0,1
13,6,16,1,101,2018,1,0,1
13,6,16,2,207,2018,1,0,0
13,6,16,22,2201,2018,1,0,1
13,6,17,10,1001,2018,1,0,1
13,6,20,19,1905,2018,1,0,2
13,6,7,1,109,2018,1,0,1
14,6,12,1,117,2018,1,0,1
14,6,13,20,2001,2018,1,1,2
14,6,15,1,101,2018,1,0,1
14,6,15,1,107,2018,1,0,1
14,6,15,4,406,2018,1,0,3
14,6,16,13,1312,2018,1,0,1
14,6,18,1,101,2018,1,0,1
14,6,20,5,501,2018,1,1,0
14,6,20,6,602,2018,1,0,2
14,6,22,14,1402,2018,1,0,1
14,6,23,5,501,2018,1,0,1
14,6,3,1,117,2018,1,0,0
14,6,3,5,501,2018,1,1,0
14,6,8,1,101,2018,2,0,2
14,6,8,6,601,2018,1,0,6
14,6,9,10,1001,2018,1,0,1
15,6,0,21,2102,2018,1,0,0
15,6,1,1,117,2018,1,0,1
15,6,15,6,603,2018,1,0,3
15,6,15,9,914,2018,1,2,0
15,6,16,1,117,2018,1,0,1
15,6,17,1,117,2018,1,0,1
15,6,17,19,1903,2018,1,0,1
15,6,18,10,1001,2018,1,0,2
15,6,22,1,110,2018,1,0,2
15,6,23,1,110,2018,1,0,1
15,6,9,1,110,2018,1,0,2
16,6,0,1,101,2018,2,0,3
16,6,0,3,309,2018,1,0,1
16,6,0,7,713,2018,1,1,0
16,6,1,1,109,2018,1,0,2
16,6,10,1,101,2018,2,1,2
16,6,11,4,412,2018,1,0,1
16,6,13,9,917,2018,1,0,1
16,6,16,1,101,2018,1,0,1
16,6,17,1,112,2018,1,0,2
16,6,17,17,1703,2018,1,0,2
16,6,18,1,106,2018,1,0,1
16,6,18,1,117,2018,1,0,0
16,6,18,16,1608,2018,1,0,3
16,6,18,21,2106,2018,1,0,2
16,6,19,1,113,2018,1,0,1
16,6,2,1,101,2018,1,0,2
16,6,21,1,117,2018,1,0,1
16,6,21,17,1701,2018,1,1,1
16,6,23,1,101,2018,1,0,0
16,6,23,1,111,2018,1,0,1
16,6,23,16,1601,2018,1,0,1
16,6,3,1,101,2018,1,0,1
16,6,3,1,117,2018,1,0,2
16,6,5,1,101,2018,1,1,0
16,6,6,4,409,2018,1,0,0
16,6,6,9,901,2018,1,1,0
16,6,7,5,508,2018,1,1,0
16,6,8,19,1903,2018,1,0,1
16,6,8,20,2001,2018,1,0,1
17,6,0,1,101,2018,1,0,1
17,6,0,10,1020,2018,1,0,1
17,6,0,12,1201,2018,1,0,2
17,6,0,2,201,2018,1,1,2
17,6,0,5,510,2018,1,0,1
17,6,1,1,101,2018,1,0,2
17,6,10,1,101,2018,1,0,2
17,6,12,12,1202,2018,1,0,1
17,6,13,1,101,2018,1,0,1
17,6,15,17,1701,2018,1,4,0
17,6,18,15,1505,2018,1,0,2
17,6,19,1,110,2018,1,0,2
17,6,2,12,1229,2018,1,0,1
17,6,2,18,1801,2018,1,0,0
17,6,20,1,101,2018,1,0,1
17,6,22,1,101,2018,2,0,3
17,6,22,1,117,2018,1,0,1
17,6,3,1,101,2018,1,0,2
17,6,7,20,2007,2018,1,1,0
18,6,0,1,101,2018,1,0,2
18,6,0,5,506,2018,1,0,1
18,6,0,6,602,2018,1,0,1
18,6,11,1,101,2018,1,0,1
18,6,11,1,113,2018,1,0,1
18,6,12,3,314,2018,1,0,1
18,6,13,1,109,2018,1,0,2
18,6,13,2,201,2018,1,0,1
18,6,13,5,501,2018,1,0,1
18,6,14,21,2101,2018,1,0,1
18,6,14,3,312,2018,1,0,2
18,6,17,1,111,2018,1,0,3
18,6,17,1,117,2018,1,0,1
18,6,18,5,507,2018,1,0,3
18,6,20,1,109,2018,1,0,1
18,6,20,22,2208,2018,1,0,1
18,6,22,1,101,2018,1,1,0
18,6,22,21,2107,2018,1,1,0
18,6,23,1,108,2018,1,0,1
18,6,3,1,101,2018,1,0,1
18,6,4,16,1615,2018,1,1,0
18,6,7,1,111,2018,1,0,1
18,6,7,1,117,2018,1,0,1
18,6,8,1,109,2018,1,0,1
19,6,14,20,2011,2018,1,1,0
19,6,15,1,101,2018,1,0,2
19,6,16,14,1420,2018,1,0,2
19,6,17,11,1109,2018,1,1,1
19,6,18,18,1804,2018,1,0,1
19,6,19,1,101,2018,1,0,1
19,6,20,7,706,2018,1,0,3
19,6,3,1,101,2018,1,0,1
19,6,8,1,101,2018,1,0,1
2,6,0,1,117,2018,1,0,2
2,6,0,12,1207,2018,1,0,1
2,6,1,19,1904,2018,1,0,3
2,6,15,9,901,2018,1,0,1
2,6,17,12,1216,2018,1,0,1
2,6,18,19,1910,2018,1,0,1
2,6,18,21,2102,2018,2,1,2
2,6,18,4,401,2018,1,0,4
2,6,19,12,1230,2018,1,0,3
2,6,2,1,101,2018,1,1,1
2,6,21,19,1902,2018,1,1,0
2,6,23,1,101,2018,1,0,3
2,6,4,20,2010,2018,1,0,2
20,6,0,16,1606,2018,1,0,1
20,6,1,1,117,2018,1,0,0
20,6,10,1,101,2018,1,0,2
20,6,11,15,1502,2018,1,0,1
20,6,12,7,701,2018,1,0,0
20,6,12,9,902,2018,1,0,1
20,6,14,1,101,2018,1,0,1
20,6,16,1,117,2018,1,0,1
20,6,18,4,413,2018,1,0,1
20,6,19,1,101,2018,1,0,1
20,6,20,16,1615,2018,1,1,1
20,6,21,1,101,2018,1,0,2
20,6,21,13,1327,2018,1,0,1
20,6,21,2,201,2018,1,0,1
20,6,3,1,101,2018,1,0,2
20,6,4,1,101,2018,1,0,0
20,6,6,18,1801,2018,1,1,0
20,6,9,7,701,2018,1,0,1
21,6,0,3,301,2018,1,1,0
21,6,1,16,1601,2018,1,1,1
21,6,10,1,101,2018,1,0,1
21,6,10,12,1205,2018,1,0,34
21,6,11,1,111,2018,1,0,15
21,6,12,1,109,2018,1,0,2
21,6,16,12,1205,2018,1,1,0
21,6,17,1,101,2018,1,0,1
21,6,18,1,108,2018,1,0,2
21,6,19,11,1106,2018,1,3,0
21,6,20,1,109,2018,1,0,1
21,6,20,18,1804,2018,1,0,1
21,6,21,1,109,2018,1,0,1
21,6,5,1,109,2018,1,0,1
21,6,9,1,101,2018,1,0,1
22,6,0,1,101,2018,1,0,4
22,6,11,14,1402,2018,1,0,1
22,6,12,1,109,2018,1,0,1
22,6,15,4,409,2018,1,0,1
22,6,16,5,509,2018,1,0,1
22,6,18,9,917,2018,1,1,0
22,6,2,1,101,2018,1,1,0
22,6,20,20,2009,2018,1,0,1
22,6,20,5,513,2018,1,1,0
22,6,22,1,101,2018,1,0,1
22,6,5,1,101,2018,1,0,1
22,6,5,1,109,2018,1,0,1
22,6,6,1,101,2018,1,1,0
22,6,6,1,117,2018,1,0,1
22,6,7,1,101,2018,1,0,1
22,6,8,1,101,2018,1,0,1
23,6,0,14,1406,2018,1,0,5
23,6,10,14,1406,2018,1,0,0
23,6,11,1,110,2018,1,0,2
23,6,13,10,1016,2018,1,0,3
23,6,15,11,1106,2018,1,0,1
23,6,16,2,203,2018,1,0,2
23,6,17,18,1801,2018,1,0,2
23,6,18,1,101,2018,1,0,1
23,6,19,22,2207,2018,1,1,1
23,6,19,22,2214,2018,1,0,2
23,6,20,1,104,2018,1,0,1
23,6,23,1,101,2018,1,0,1
23,6,3,1,101,2018,2,1,1
23,6,3,2,207,2018,1,0,1
24,6,1,5,505,2018,1,1,0
24,6,10,12,1222,2018,1,2,2
24,6,11,6,601,2018,1,0,1
24,6,12,21,2101,2018,1,0,1
24,6,12,22,2201,2018,1,0,1
24,6,14,13,1301,2018,1,0,1
